  PID  PPID  %CPU    RSS COMM
77303     1   0.0  12864 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
78514  1130   0.0      0 <defunct>
78523 16765   0.0 231264 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.66/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)
78526 16765   0.0 191968 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.66/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)
82125  1130   0.0      0 <defunct>
83126  1130   0.0      0 <defunct>
83354  1130   0.0      0 <defunct>
86379     1   0.0  71552 /System/Library/CoreServices/ControlCenter.app/Contents/XPCServices/ControlCenterHelper.xpc/Contents/MacOS/ControlCenterHelper
86393     1   0.0   9808 /System/Library/PrivateFrameworks/ManagedBackgroundAssets.framework/Versions/A/XPCServices/Managed Background Assets Helper Service.xpc/Contents/MacOS/Managed Background Assets Helper Service
86465     1   0.0  19152 /System/Library/Frameworks/ManagedAppDistribution.framework/Support/managedappdistributionagent
86485     1   0.0  16192 /usr/libexec/griddatad
86500     1   0.0  36544 /System/Library/PrivateFrameworks/PassKitCore.framework/passd
86915  1130   0.0      0 <defunct>
87011  1130   0.0      0 <defunct>
87075     1   0.0  21344 /usr/libexec/fskit_agent
87076     1   0.0  10976 /System/Library/Frameworks/ExtensionFoundation.framework/Versions/A/XPCServices/extensionkitservice.xpc/Contents/MacOS/extensionkitservice
87078     1   0.0   9904 /System/Library/ExtensionKit/Extensions/com.apple.fskit.msdos.appex/Contents/MacOS/com.apple.fskit.msdos
87079     1   0.0   3840 /usr/libexec/fskit_helper
87086     1   0.0   1968 /System/Library/PrivateFrameworks/KerberosHelper/Helpers/DiskUnmountWatcher
87117     1   0.0   5472 /usr/libexec/tzd
87118     1   0.0  11696 /usr/libexec/proactiveeventtrackerd
87119     1   0.0   9808 /System/Library/PrivateFrameworks/XprotectFramework.framework/Versions/A/XPCServices/XProtectUpdateService.xpc/Contents/MacOS/XProtectUpdateService
87132     1   0.0   6688 /usr/libexec/sysdiagnosed
87152     1   0.0 173840 /System/Applications/System Settings.app/Contents/MacOS/System Settings
87153     1   0.0   9792 /System/Library/Frameworks/ExtensionFoundation.framework/Versions/A/XPCServices/extensionkitservice.xpc/Contents/MacOS/extensionkitservice
87154     1   0.0  51840 /System/Applications/System Settings.app/Contents/PlugIns/GeneralSettings.appex/Contents/MacOS/GeneralSettings
87155     1   0.0  83856 /System/Library/ExtensionKit/Extensions/AppleIDSettings.appex/Contents/MacOS/AppleIDSettings
87158     1   0.0  12640 /System/Library/PrivateFrameworks/AssistantServices.framework/Versions/A/XPCServices/media-indexer.xpc/Contents/MacOS/media-indexer
87159     1   0.0  24384 /System/Library/ExtensionKit/Extensions/FollowUpSettingsExtension.appex/Contents/MacOS/FollowUpSettingsExtension
87160     1   0.0  53856 /System/Library/ExtensionKit/Extensions/VPN.appex/Contents/MacOS/VPN
87161     1   0.0  36672 /System/Library/ExtensionKit/Extensions/FamilySettings.appex/Contents/MacOS/FamilySettings
87162     1   0.0  25024 /System/Library/ExtensionKit/Extensions/HeadphoneSettingsExtension.appex/Contents/MacOS/HeadphoneSettingsExtension
87163     1   0.0  25984 /System/Library/ExtensionKit/Extensions/ClassroomSettings.appex/Contents/MacOS/ClassroomSettings
87197     1   0.0  10528 /System/Library/PrivateFrameworks/GameControllerFoundation.framework/Versions/A/XPCServices/GameControllerConfigService.xpc/Contents/MacOS/GameControllerConfigService
87213     1   0.0  33536 /System/Library/PrivateFrameworks/AMPLibrary.framework/Versions/A/Support/AMPLibraryAgent
87240     1   0.0   7280 /System/Library/PrivateFrameworks/PodcastServices.framework/XPCServices/PodcastContentService.xpc/Contents/MacOS/PodcastContentService
87242     1   0.0   7904 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
87243     1   0.0   1776 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
87244     1   0.0   7088 /System/Library/PrivateFrameworks/AMPLibrary.framework/Versions/A/Support/AMPArtworkAgent
87459     1   0.0  84000 /System/Library/ExtensionKit/Extensions/Network.appex/Contents/MacOS/Network
87460     1   0.0  10080 /System/Library/Frameworks/ExtensionFoundation.framework/Versions/A/XPCServices/extensionkitservice.xpc/Contents/MacOS/extensionkitservice
87461     1   0.0  71456 /System/Library/ExtensionKit/Extensions/VPN.appex/Contents/MacOS/VPN
88253  1130   0.0      0 <defunct>
88383  1130   0.0      0 <defunct>
88679  1130   0.0      0 <defunct>
89938     1   0.0   9024 /System/Library/CoreServices/EscrowSecurityAlert.app/Contents/MacOS/EscrowSecurityAlert
90897     1   0.0 629104 /Applications/DoNotType.app/Contents/MacOS/DoNotType
92775  1130   0.0      0 <defunct>
93259     1   0.0  13360 /usr/libexec/seserviced
94678     1   0.0   6000 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdwrite
96786     1   0.0   3488 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
96796     1   0.0  12320 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
96800     1   0.0  83632 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/com.apple.appkit.xpc.openAndSavePanelService.xpc/Contents/MacOS/com.apple.appkit.xpc.openAndSavePanelService
96802     1   0.0  26064 /System/Library/Frameworks/QuickLookUI.framework/Versions/A/XPCServices/QuickLookUIService.xpc/Contents/MacOS/QuickLookUIService
97123     1   0.0  72208 /System/Library/ExtensionKit/Extensions/OfficeThumbnailExtension.appex/Contents/MacOS/OfficeThumbnailExtension
97124     1   0.0  58352 /System/Library/ExtensionKit/Extensions/WebThumbnailExtension.appex/Contents/MacOS/WebThumbnailExtension
97125     1   0.0  49872 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.GPU.xpc/Contents/MacOS/com.apple.WebKit.GPU
97128     1   0.0   8304 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
97156     1   0.0   8400 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
97226     1   0.0  14016 /System/Library/Frameworks/CoreGraphics.framework/Versions/A/XPCServices/CGPDFService.xpc/Contents/MacOS/CGPDFService
97432     1   0.0  40016 /System/Library/ExtensionKit/Extensions/AudiovisualThumbnailExtension.appex/Contents/MacOS/AudiovisualThumbnailExtension
97437     1   0.0   9312 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
97440     1   0.0  45792 /System/Library/ExtensionKit/Extensions/ImageThumbnailExtension.appex/Contents/MacOS/ImageThumbnailExtension
97441     1   0.0  22992 /System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTDecoderXPCService.xpc/Contents/MacOS/VTDecoderXPCService
97445     1   0.0   4560 doubleagentd
99130     1  25.6 1289312 /Users/boj/.queqiao/bin/queqiaod
48456  3165   0.0  10048 login
48457 48456   0.0   5728 -zsh
32352 85110   0.0  11520 ssh
85109  3165   0.0   9872 login
85110 85109   0.0   5424 -zsh
32940 65067   0.1  12160 ssh
65064  3165   0.0  10096 login
65067 65064   0.0   5648 -zsh
84191  3165   0.0   9984 login
84192 84191   0.0   5664 -zsh
14176  3165   0.0  10048 login
14177 14176   0.0   5120 -zsh
46495 14177   0.0 276496 codex
46511 46495   0.0  19584 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node_repl
46647 46495   0.0  23104 /Users/boj/.codex/packages/standalone/releases/0.153.4-aarch64-apple-darwin/bin/codex-code-mode-host
45269 47780   0.0 291344 codex
45368 45269   0.0  21040 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node_repl
45777 45269   0.0  24976 /Users/boj/.codex/packages/standalone/releases/0.153.4-aarch64-apple-darwin/bin/codex-code-mode-host
47778  3165   0.0  10064 login
47780 47778   0.0   6144 -zsh
20805  3165   0.0  10064 login
20806 20805   0.0   6000 -zsh
22087 20806   0.5 767520 codex
22188 22087   0.0  41888 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node_repl
22827 22087   0.0  67088 /Users/boj/.codex/packages/standalone/releases/0.153.4-aarch64-apple-darwin/bin/codex-code-mode-host
40552 22087   0.0  19632 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node_repl
72420 22087   0.0  19296 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node_repl
72421 22087   0.0  19824 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node_repl
93990 22188   0.0  65680 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node
93991 22188   0.0 107680 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node
93992 22188   0.0 121104 /Applications/ChatGPT.app/Contents/Resources/codex
32544 38412   0.0  18368 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node_repl
38412 47531   2.9 433120 codex
38531 38412   0.0  20160 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node_repl
43027 38412   0.0  34144 /Users/boj/.codex/packages/standalone/releases/0.153.4-aarch64-apple-darwin/bin/codex-code-mode-host
47530  3165   0.0   9952 login
47531 47530   0.0   6016 -zsh
60107 38412   0.0  19152 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node_repl
99686 38412   0.0  19488 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node_repl
  938 89614   0.0  20128 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node_repl
32829 89614   0.0  19680 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node_repl
42795  3165   0.0  10048 login
42796 42795   0.0   6160 -zsh
59998 89614   0.0  19168 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node_repl
89614 42796   0.9 461760 codex
89713 89614   0.0  20032 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node_repl
92760 89614   0.0  35488 /Users/boj/.codex/packages/standalone/releases/0.153.4-aarch64-apple-darwin/bin/codex-code-mode-host
30967  3165   0.0  10336 login
30968 30967   0.0   5104 -zsh
31684 30968   0.0 276544 codex
31695 31684   0.0  19728 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node_repl
37295 31684   0.0  25840 /Users/boj/.codex/packages/standalone/releases/0.153.4-aarch64-apple-darwin/bin/codex-code-mode-host
